date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume,air_pollution_index
05/03/2017 02:00,None,22,4,230,2,2,275.59,0,0,1,Clear,746,293
05/03/2017 03:00,None,22,5,250,2,2,275.9,0,0,1,Clear,543,93
05/03/2017 04:00,None,22,5,250,6,6,275.78,0,0,1,Clear,491,64
05/03/2017 05:00,None,21,3,230,5,5,275.9,0,0,1,Clear,591,251
05/03/2017 06:00,None,22,2,220,9,9,275.95,0,0,1,Clear,1011,155
05/03/2017 07:00,None,27,3,200,9,9,276.21,0,0,1,Clear,1368,171
05/03/2017 08:00,None,30,2,210,3,3,277.65,0,0,40,Clouds,2100,194
05/03/2017 09:00,None,32,3,230,1,1,278.54,0,0,75,Clouds,2847,182
05/03/2017 10:00,None,37,3,230,9,9,280.02,0,0,90,Clouds,3654,90
05/03/2017 11:00,None,39,3,240,9,9,281.9,0,0,75,Clouds,4127,40
05/03/2017 12:00,None,42,3,240,2,2,284.08,0,0,75,Clouds,4745,176
05/03/2017 13:00,None,42,4,240,5,5,286.14,0,0,1,Clear,4566,270
05/03/2017 14:00,None,45,4,250,3,3,286.64,0,0,75,Clouds,4557,165
05/03/2017 15:00,None,45,2,240,6,6,286.46,0,0,90,Clouds,4632,126
05/03/2017 16:00,None,48,4,250,6,6,286.21,0,0,90,Clouds,4684,16
05/03/2017 17:00,None,55,2,200,1,1,285.48,0,0,90,Clouds,4180,255
05/03/2017 18:00,None,52,2,220,6,6,283.77,0,0,90,Clouds,3749,239
05/03/2017 19:00,None,40,5,240,4,4,283.41,0,0,75,Clouds,4253,133
05/03/2017 20:00,None,38,5,250,1,1,283.35,0,0,90,Clouds,3643,226
05/03/2017 21:00,None,34,4,250,6,6,283.15,0,0,90,Clouds,2198,27
05/03/2017 22:00,None,30,5,250,9,9,282.95,0,0,75,Clouds,1581,126
05/03/2017 23:00,None,28,6,220,6,6,283.08,0,0,75,Clouds,1001,248
06/03/2017 00:00,None,23,7,210,7,7,282.75,0,0,40,Clouds,585,99
06/03/2017 01:00,None,22,8,230,9,9,282.75,0,0,90,Clouds,387,285
06/03/2017 02:00,None,19,7,220,7,7,282.95,0,0,40,Clouds,304,11
06/03/2017 03:00,None,21,6,220,9,9,283.22,0,0,90,Clouds,363,295
06/03/2017 04:00,None,25,5,280,5,5,283.55,0,0,75,Drizzle,865,159
06/03/2017 05:00,None,30,7,310,6,6,283.68,0,0,90,Rain,2744,261
06/03/2017 06:00,None,34,4,300,4,4,283.62,0,0,75,Drizzle,5673,115
06/03/2017 06:00,None,41,3,310,6,6,283.62,0,0,75,Rain,5673,299
06/03/2017 07:00,None,34,9,360,5,5,283.75,0,0,90,Drizzle,6531,134
06/03/2017 07:00,None,38,8,360,7,7,283.75,0,0,90,Mist,6531,172
06/03/2017 08:00,None,37,8,360,4,4,283.93,0,0,90,Mist,5931,206
06/03/2017 09:00,None,27,7,360,2,2,284.08,0,0,90,Drizzle,4802,24
06/03/2017 09:00,None,25,9,360,2,2,284.08,0,0,90,Mist,4802,37
06/03/2017 09:00,None,33,8,20,1,1,284.08,0,0,90,Rain,4802,21
06/03/2017 10:00,None,35,6,10,3,3,284.35,0,0,90,Mist,4296,204
06/03/2017 10:00,None,35,3,340,6,6,284.35,0,0,90,Drizzle,4296,275
06/03/2017 10:00,None,40,2,320,5,5,284.35,0,0,90,Rain,4296,272
06/03/2017 11:00,None,50,3,330,7,7,284.55,0,0,90,Drizzle,4490,180
06/03/2017 12:00,None,43,4,350,9,9,284.77,0,0,90,Drizzle,4758,285
06/03/2017 13:00,None,33,5,340,7,7,285.4,0,0,90,Clouds,4711,250
06/03/2017 14:00,None,35,7,350,4,4,286.55,0,0,90,Clouds,5014,254
06/03/2017 15:00,None,35,6,360,9,9,288.27,0,0,40,Clouds,5727,37
06/03/2017 16:00,None,25,6,340,3,3,289.75,0,0,40,Clouds,6645,213
06/03/2017 17:00,None,16,7,350,6,6,289.78,0,0,40,Thunderstorm,6199,283
06/03/2017 18:00,None,19,7,350,6,6,289.1,0,0,90,Thunderstorm,4261,46
06/03/2017 19:00,None,20,7,340,7,7,287.49,0,0,90,Thunderstorm,2910,263
06/03/2017 19:00,None,22,4,350,9,9,287.49,0,0,90,Rain,2910,114
06/03/2017 20:00,None,19,5,360,5,5,285.6,0,0,75,Rain,2402,252
06/03/2017 21:00,None,19,7,10,6,6,284.29,0,0,1,Clear,2038,109
06/03/2017 22:00,None,22,5,350,7,7,281.78,0,0,1,Rain,1514,256
06/03/2017 23:00,None,20,6,10,9,9,279.46,0,0,75,Rain,977,53
06/03/2017 23:00,None,23,3,10,7,7,279.46,0,0,75,Thunderstorm,977,74
07/03/2017 00:00,None,21,1,0,1,1,277.78,0,0,90,Clouds,517,187
07/03/2017 01:00,None,40,2,353,1,1,276.15,0,0,90,Clouds,327,156
07/03/2017 02:00,None,63,1,217,2,2,274.65,0,0,90,Snow,237,58
07/03/2017 03:00,None,63,1,217,6,6,273.15,0,0,90,Snow,325,76
07/03/2017 04:00,None,61,3,223,3,3,271.53,0,0,90,Snow,785,55
07/03/2017 05:00,None,65,3,223,7,7,271.08,0,0,90,Snow,2746,79
07/03/2017 06:00,None,39,3,223,8,8,271.62,0,0,90,Snow,5966,118
07/03/2017 07:00,None,57,1,200,5,5,271.65,0,0,75,Clouds,6461,218
07/03/2017 08:00,None,61,2,220,6,6,271.82,0,0,1,Clear,6441,216
07/03/2017 09:00,None,75,1,222,4,4,273.22,0,0,5,Clear,5109,92
07/03/2017 10:00,None,43,2,290,5,5,274.48,0,0,1,Clear,4544,295
07/03/2017 11:00,None,31,1,340,7,7,276.35,0,0,5,Clear,4655,132
07/03/2017 12:00,None,29,2,280,3,3,279.41,0,0,1,Clear,4961,247
07/03/2017 13:00,None,25,2,270,6,6,280.08,0,0,75,Clouds,4801,70
07/03/2017 14:00,None,34,0,318,7,7,280.62,0,0,90,Clouds,5215,172
07/03/2017 15:00,None,21,0,318,8,8,280.89,0,0,40,Clouds,5709,243
07/03/2017 16:00,None,21,1,84,6,6,280.68,0,0,1,Rain,6722,75
07/03/2017 17:00,None,20,3,0,7,7,280.82,0,0,75,Rain,6017,22
07/03/2017 18:00,None,20,5,120,5,5,280.29,0,0,1,Clear,4775,69
07/03/2017 19:00,None,19,2,0,9,9,278.96,0,0,40,Clouds,3425,116
07/03/2017 20:00,None,21,3,130,2,2,278.09,0,0,40,Clouds,2815,274
07/03/2017 21:00,None,22,4,130,6,6,277.29,0,0,1,Clear,3727,117
07/03/2017 22:00,None,22,4,110,3,3,276.22,0,0,1,Clear,2816,186
07/03/2017 23:00,None,31,4,110,8,8,275.62,0,0,75,Clouds,1115,277
08/03/2017 00:00,None,31,3,110,1,1,274.76,0,0,90,Snow,607,244
08/03/2017 01:00,None,36,3,130,6,6,273.69,0,0,90,Snow,388,121
08/03/2017 02:00,None,36,3,140,6,6,272.41,0,0,90,Snow,303,224
08/03/2017 03:00,None,38,3,100,1,1,271.56,0,0,90,Snow,313,287
08/03/2017 04:00,None,41,4,120,6,6,270.69,0,0,90,Snow,818,99
08/03/2017 05:00,None,44,4,120,1,1,270.22,0,0,40,Snow,2692,216
08/03/2017 06:00,None,47,3,130,1,1,269.95,0,0,40,Snow,5898,174
08/03/2017 07:00,None,47,5,110,6,6,269.16,0,0,40,Snow,6832,50
08/03/2017 08:00,None,43,4,90,5,5,268.31,0,0,40,Snow,6134,222
08/03/2017 09:00,None,47,6,120,8,8,268.23,0,0,40,Snow,5194,124
08/03/2017 10:00,None,44,5,130,8,8,268.35,0,0,75,Snow,4454,144
08/03/2017 11:00,None,44,6,110,3,3,269.73,0,0,20,Clouds,4749,42
08/03/2017 12:00,None,42,8,120,3,3,270.31,0,0,40,Clouds,5070,12
08/03/2017 13:00,None,34,11,120,3,3,272.22,0,0,1,Clear,5313,48
08/03/2017 14:00,None,34,10,130,1,1,273.02,0,0,1,Clear,5642,242
08/03/2017 15:00,None,81,8,150,2,2,273.15,0,0,1,Clear,5956,177
08/03/2017 16:00,None,71,6,100,2,2,273.09,0,0,40,Clouds,7107,288
08/03/2017 17:00,None,87,4,100,9,9,273.09,0,0,20,Clouds,6837,233
08/03/2017 18:00,None,71,5,110,5,5,272.29,0,0,5,Clear,4829,15
08/03/2017 19:00,None,76,3,50,6,6,271.15,0,0,5,Clear,3529,286
08/03/2017 20:00,None,67,4,80,3,3,271.07,0,0,20,Clouds,3053,106
08/03/2017 21:00,None,63,6,110,6,6,270.99,0,0,75,Clouds,2544,89
08/03/2017 22:00,None,55,8,120,6,6,270.88,0,0,40,Clouds,1849,291
08/03/2017 23:00,None,71,4,140,5,5,270.95,0,0,75,Clouds,1455,264
09/03/2017 00:00,None,76,5,110,5,5,271,0,0,90,Clouds,569,162
09/03/2017 01:00,None,81,5,100,3,3,270.66,0,0,90,Clouds,364,223
09/03/2017 02:00,None,87,4,80,2,2,270.34,0,0,40,Clouds,271,116
09/03/2017 03:00,None,81,5,110,4,4,270,0,0,1,Clear,322,110
09/03/2017 04:00,None,81,6,120,6,6,269.35,0,0,1,Clear,830,122
09/03/2017 05:00,None,87,4,120,9,9,269.19,0,0,1,Clear,3166,201
09/03/2017 06:00,None,81,3,100,5,5,268.46,0,0,90,Clouds,6236,190
09/03/2017 07:00,None,93,6,100,1,1,268,0,0,90,Clouds,6928,59
09/03/2017 08:00,None,87,6,110,4,4,268.14,0,0,90,Clouds,6327,38
09/03/2017 09:00,None,93,3,110,9,9,268.71,0,0,90,Clouds,5226,113
09/03/2017 10:00,None,93,4,100,9,9,269.15,0,0,1,Clear,4594,104
09/03/2017 11:00,None,87,3,90,8,8,270.08,0,0,1,Clear,5068,67
09/03/2017 12:00,None,87,5,90,6,6,271.02,0,0,40,Clouds,5254,151
09/03/2017 13:00,None,87,5,100,2,2,270.82,0,0,1,Clear,5278,134
09/03/2017 14:00,None,81,6,100,2,2,271.01,0,0,90,Clouds,5599,72
09/03/2017 15:00,None,87,5,100,3,3,270.78,0,0,90,Clouds,5929,266
09/03/2017 16:00,None,82,5,110,5,5,270.75,0,0,90,Clouds,7280,213
09/03/2017 17:00,None,87,6,90,7,7,270.62,0,0,90,Clouds,6453,148
09/03/2017 18:00,None,87,5,90,5,5,270.23,0,0,40,Clouds,4672,184
09/03/2017 19:00,None,82,5,100,6,6,269.16,0,0,40,Clouds,3494,274
09/03/2017 20:00,None,71,7,120,1,1,268.22,0,0,1,Clear,3628,106
09/03/2017 21:00,None,76,6,90,8,8,267.56,0,0,5,Clear,3124,191
09/03/2017 22:00,None,81,5,100,5,5,266.82,0,0,1,Clear,2820,127
09/03/2017 23:00,None,76,6,100,6,6,266.03,0,0,1,Clear,2218,235
10/03/2017 00:00,None,81,4,110,9,9,264.22,0,0,1,Clear,717,138
10/03/2017 01:00,None,81,5,110,5,5,263.53,0,0,1,Clear,422,19
10/03/2017 02:00,None,81,3,90,3,3,262.22,0,0,1,Clear,356,150
10/03/2017 03:00,None,81,4,120,3,3,260.22,0,0,1,Clear,345,166
10/03/2017 04:00,None,81,3,110,8,8,260.02,0,0,1,Clear,832,120
10/03/2017 05:00,None,81,3,120,5,5,258.76,0,0,1,Clear,2505,270
10/03/2017 06:00,None,87,3,100,1,1,257.88,0,0,1,Clear,5503,62
10/03/2017 07:00,None,93,2,130,6,6,257.51,0,0,1,Clear,6536,100
10/03/2017 08:00,None,93,2,140,9,9,258.22,0,0,1,Clear,5831,259
10/03/2017 09:00,None,93,3,100,5,5,259.35,0,0,1,Clear,5267,176
10/03/2017 10:00,None,87,3,130,9,9,260.08,0,0,1,Clear,4785,258
10/03/2017 11:00,None,87,4,110,7,7,260.68,0,0,1,Clear,5292,237
10/03/2017 12:00,None,87,3,160,6,6,262.65,0,0,1,Clear,5614,228
10/03/2017 13:00,None,81,3,140,8,8,263.59,0,0,1,Clear,5763,244
10/03/2017 14:00,None,81,2,200,9,9,264.55,0,0,1,Clear,5881,112
10/03/2017 15:00,None,87,3,138,3,3,264.65,0,0,1,Clear,6103,55
10/03/2017 16:00,None,82,3,90,7,7,265.02,0,0,1,Clear,6986,98
10/03/2017 17:00,None,87,3,140,2,2,264.72,0,0,1,Clear,6514,51
10/03/2017 18:00,None,87,2,120,3,3,264.22,0,0,75,Clouds,5445,185
10/03/2017 19:00,None,93,2,130,2,2,263.9,0,0,40,Clouds,3799,40
10/03/2017 20:00,None,93,2,260,5,5,263.28,0,0,5,Clear,3195,80
10/03/2017 21:00,None,93,2,250,9,9,263.22,0,0,1,Clear,2929,84
10/03/2017 22:00,None,93,1,0,3,3,262.75,0,0,1,Clear,2680,290
10/03/2017 23:00,None,93,1,270,1,1,262.35,0,0,1,Clear,3025,226
11/03/2017 00:00,None,93,1,300,3,3,261.35,0,0,1,Clear,1459,37
11/03/2017 01:00,None,93,2,200,4,4,261.22,0,0,1,Clear,1107,11
11/03/2017 02:00,None,93,2,200,6,6,261.28,0,0,1,Clear,571,35
11/03/2017 03:00,None,93,3,250,9,9,260.55,0,0,1,Clear,436,180
11/03/2017 04:00,None,100,1,210,9,9,260.49,0,0,1,Clear,430,30
11/03/2017 05:00,None,93,1,260,9,9,260.01,0,0,1,Clear,612,282
11/03/2017 06:00,None,87,3,250,7,7,260.01,0,0,75,Clouds,1143,295
11/03/2017 07:00,None,93,2,240,6,6,259.82,0,0,90,Clouds,1547,252
11/03/2017 08:00,None,87,3,230,4,4,260.08,0,0,90,Clouds,3346,47
11/03/2017 09:00,None,87,2,230,7,7,260.88,0,0,40,Clouds,4256,134
11/03/2017 10:00,None,81,3,260,9,9,262.01,0,0,75,Clouds,4763,68
11/03/2017 11:00,None,71,4,290,5,5,263.35,0,0,90,Clouds,5192,53
11/03/2017 12:00,None,67,4,280,7,7,264.53,0,0,75,Clouds,5096,40
11/03/2017 13:00,None,58,8,280,3,3,265.55,0,0,40,Clouds,4960,245
11/03/2017 14:00,None,58,6,280,2,2,266.35,0,0,75,Clouds,5225,174
11/03/2017 15:00,None,54,8,290,5,5,267.03,0,0,90,Clouds,5611,260
11/03/2017 16:00,None,54,6,260,9,9,266.88,0,0,40,Clouds,5436,208
11/03/2017 17:00,None,58,7,290,9,9,267.09,0,0,40,Clouds,5031,228
11/03/2017 18:00,None,58,7,280,1,1,266.21,0,0,90,Clouds,4843,163
11/03/2017 19:00,None,58,7,290,9,9,265.68,0,0,90,Clouds,4043,193
11/03/2017 20:00,None,62,7,310,8,8,265.48,0,0,90,Clouds,3443,159
11/03/2017 21:00,None,62,7,280,8,8,263.9,0,0,1,Clear,4083,74
11/03/2017 22:00,None,62,6,290,8,8,263.78,0,0,1,Clear,3774,171
11/03/2017 23:00,None,66,4,280,4,4,263.03,0,0,1,Clear,2645,59
12/03/2017 00:00,None,62,4,290,1,1,262.34,0,0,1,Clear,1825,169
12/03/2017 01:00,None,66,5,280,9,9,262.09,0,0,1,Clear,1107,60
12/03/2017 03:00,None,71,3,270,3,3,261.27,0,0,1,Clear,436,285
12/03/2017 04:00,None,66,5,280,5,5,261.28,0,0,1,Clear,430,54
12/03/2017 05:00,None,70,4,300,2,2,261.4,0,0,1,Clear,487,124
12/03/2017 06:00,None,75,3,290,2,2,261.77,0,0,40,Clouds,777,145
12/03/2017 07:00,None,70,3,270,5,5,261.71,0,0,1,Clear,998,30
12/03/2017 08:00,None,75,2,270,8,8,262.15,0,0,40,Clouds,1758,27
12/03/2017 09:00,None,75,2,300,8,8,263.65,0,0,1,Clear,2613,280
12/03/2017 10:00,None,75,6,320,6,6,265,0,0,40,Clouds,3406,228
12/03/2017 11:00,None,86,4,310,8,8,266.08,0,0,90,Clouds,3935,130
12/03/2017 12:00,None,86,4,290,5,5,267.08,0,0,90,Clouds,4465,71
12/03/2017 13:00,None,86,4,270,2,2,267.15,0,0,90,Snow,4610,106
12/03/2017 14:00,None,81,2,250,3,3,267.22,0,0,90,Snow,5027,260
12/03/2017 15:00,None,75,4,270,2,2,266.65,0,0,90,Snow,4431,138
12/03/2017 15:00,None,70,6,270,3,3,266.65,0,0,90,Haze,4431,255
12/03/2017 16:00,None,65,6,280,4,4,266.4,0,0,90,Snow,3302,19
12/03/2017 16:00,None,65,8,320,8,8,266.4,0,0,90,Fog,3302,74
12/03/2017 17:00,None,52,10,310,1,1,266.28,0,0,90,Snow,2706,256
12/03/2017 17:00,None,52,9,310,7,7,266.28,0,0,90,Fog,2706,174
12/03/2017 18:00,None,48,8,310,3,3,266.09,0,0,90,Snow,2823,188
12/03/2017 18:00,None,52,8,310,8,8,266.09,0,0,90,Mist,2823,63
12/03/2017 19:00,None,48,9,320,2,2,265.75,0,0,90,Snow,2335,55
12/03/2017 19:00,None,56,6,320,4,4,265.75,0,0,90,Mist,2335,187
12/03/2017 20:00,None,48,9,330,9,9,265.75,0,0,90,Snow,1817,16
12/03/2017 20:00,None,55,5,320,1,1,265.75,0,0,90,Mist,1817,93
12/03/2017 21:00,None,55,8,320,1,1,265.68,0,0,90,Snow,1738,137
12/03/2017 21:00,None,55,8,320,3,3,265.68,0,0,90,Mist,1738,223
12/03/2017 22:00,None,55,6,320,5,5,265.62,0,0,90,Snow,1935,243
12/03/2017 22:00,None,55,8,320,7,7,265.62,0,0,90,Mist,1935,21
12/03/2017 23:00,None,55,6,330,1,1,265.28,0,0,90,Snow,2334,83
12/03/2017 23:00,None,55,7,320,9,9,265.28,0,0,90,Mist,2334,47
13/03/2017 00:00,None,59,7,320,4,4,265.4,0,0,90,Snow,658,158
13/03/2017 00:00,None,59,6,320,6,6,265.4,0,0,90,Mist,658,181
13/03/2017 01:00,None,55,8,320,5,5,265.34,0,0,90,Snow,385,223
13/03/2017 02:00,None,55,7,320,2,2,265.42,0,0,90,Snow,282,246
13/03/2017 02:00,None,55,5,340,1,1,265.42,0,0,90,Mist,282,30
13/03/2017 03:00,None,52,6,320,9,9,265.22,0,0,90,Snow,349,240
13/03/2017 03:00,None,48,6,320,3,3,265.22,0,0,90,Mist,349,217
13/03/2017 04:00,None,48,6,340,7,7,264.65,0,0,90,Snow,800,220
13/03/2017 04:00,None,42,6,310,1,1,264.65,0,0,90,Mist,800,161
13/03/2017 04:00,None,39,8,310,8,8,264.65,0,0,90,Haze,800,258
13/03/2017 05:00,None,34,7,320,5,5,264.72,0,0,90,Snow,2552,116
13/03/2017 06:00,None,27,8,330,1,1,263.9,0,0,1,Snow,4930,168
13/03/2017 06:00,None,25,8,320,2,2,263.9,0,0,1,Haze,4930,14
13/03/2017 07:00,None,27,9,300,6,6,263.28,0,0,1,Snow,5439,202
13/03/2017 08:00,None,26,6,330,6,6,262.68,0,0,1,Clear,4699,174
13/03/2017 10:00,None,31,4,330,7,7,265.35,0,0,1,Snow,3911,103
13/03/2017 11:00,None,36,5,360,1,1,266.15,0,0,75,Clouds,3967,297
13/03/2017 12:00,None,38,3,10,3,3,267.42,0,0,1,Clear,4115,203
13/03/2017 13:00,None,48,2,340,6,6,268.65,0,0,1,Clear,4470,299
13/03/2017 14:00,None,51,2,300,5,5,269.15,0,0,40,Clouds,4775,245
13/03/2017 15:00,None,59,1,260,4,4,269.27,0,0,40,Clouds,5357,38
13/03/2017 16:00,None,64,2,288,3,3,269.58,0,0,40,Clouds,6366,127
13/03/2017 17:00,None,64,2,288,9,9,269.55,0,0,90,Clouds,6097,142
13/03/2017 18:00,None,64,2,288,9,9,269.42,0,0,75,Clouds,4568,167
13/03/2017 19:00,None,64,1,230,6,6,267.78,0,0,1,Clear,3124,116
13/03/2017 20:00,None,59,3,240,7,7,267.41,0,0,1,Clear,2522,182
13/03/2017 21:00,None,48,4,250,3,3,265.85,0,0,40,Clouds,2254,155
13/03/2017 22:00,None,42,4,250,7,7,264.29,0,0,1,Clear,1601,276
13/03/2017 23:00,None,39,4,250,1,1,263.23,0,0,1,Clear,985,269
14/03/2017 00:00,None,32,5,250,7,7,261.91,0,0,1,Clear,587,55
14/03/2017 01:00,None,30,7,280,6,6,259.71,0,0,1,Clear,351,161
14/03/2017 02:00,None,30,6,250,9,9,259.6,0,0,1,Clear,244,145
14/03/2017 03:00,None,31,5,300,2,2,258.21,0,0,1,Clear,340,225
14/03/2017 04:00,None,29,7,290,4,4,257.84,0,0,1,Clear,801,143
14/03/2017 05:00,None,27,6,300,4,4,257.34,0,0,1,Clear,2647,233
14/03/2017 06:00,None,27,5,270,5,5,257.68,0,0,1,Clear,5639,240
14/03/2017 07:00,None,27,4,300,5,5,257.15,0,0,1,Clear,6494,210
14/03/2017 08:00,None,25,5,270,3,3,258.55,0,0,1,Clear,6007,27
14/03/2017 09:00,None,27,2,250,3,3,262.02,0,0,1,Clear,4947,213
14/03/2017 10:00,None,27,2,210,1,1,264.88,0,0,1,Clear,4286,143
14/03/2017 11:00,None,31,2,210,4,4,267.15,0,0,1,Clear,4442,117
14/03/2017 12:00,None,48,3,220,1,1,268.22,0,0,1,Clear,4724,10
14/03/2017 13:00,None,43,3,230,8,8,269.35,0,0,1,Clear,4968,24
14/03/2017 14:00,None,41,5,250,6,6,270.22,0,0,1,Clear,5093,151
14/03/2017 15:00,None,47,3,270,2,2,270.62,0,0,1,Clear,5754,86
14/03/2017 16:00,None,50,3,300,1,1,271.22,0,0,1,Clear,6256,183
14/03/2017 17:00,None,50,2,190,2,2,271.09,0,0,1,Clear,6182,120
14/03/2017 18:00,None,57,2,270,9,9,271.36,0,0,20,Clouds,4511,126
14/03/2017 19:00,None,61,1,300,1,1,270.22,0,0,1,Clear,3355,50
14/03/2017 20:00,None,60,1,237,2,2,269.49,0,0,1,Clear,3006,15
14/03/2017 21:00,None,58,3,10,6,6,267.72,0,0,1,Clear,2406,285
14/03/2017 22:00,None,54,4,20,4,4,266.28,0,0,1,Clear,1744,77
14/03/2017 23:00,None,54,4,360,5,5,265.9,0,0,1,Clear,1059,113
15/03/2017 00:00,None,44,5,20,1,1,265.62,0,0,1,Clear,752,136
15/03/2017 01:00,None,39,3,50,6,6,264.75,0,0,1,Clear,468,83
15/03/2017 02:00,None,39,2,0,6,6,263.84,0,0,1,Clear,585,134
15/03/2017 03:00,None,36,2,10,2,2,263.35,0,0,1,Clear,571,267
15/03/2017 04:00,None,36,3,20,8,8,262.4,0,0,1,Clear,1004,221
15/03/2017 05:00,None,34,4,360,8,8,261.72,0,0,1,Clear,2855,258
15/03/2017 06:00,None,36,5,20,1,1,260.95,0,0,1,Clear,5682,15
15/03/2017 07:00,None,36,7,20,6,6,260.27,0,0,1,Clear,6628,52
15/03/2017 08:00,None,41,5,20,6,6,261.03,0,0,1,Clear,5656,262
15/03/2017 10:00,None,38,4,20,1,1,267.48,0,0,1,Clear,4518,155
15/03/2017 11:00,None,44,2,30,3,3,269.15,0,0,1,Clear,4865,295
15/03/2017 12:00,None,47,2,0,6,6,271.02,0,0,1,Clear,4841,208
15/03/2017 13:00,None,54,3,21,2,2,271.9,0,0,1,Clear,5004,126
15/03/2017 14:00,None,54,4,80,6,6,272.46,0,0,1,Clear,5255,190
15/03/2017 15:00,None,50,3,90,2,2,272.82,0,0,1,Clear,5797,201
15/03/2017 16:00,None,46,4,90,1,1,273.02,0,0,1,Clear,6552,140
15/03/2017 17:00,None,49,4,90,4,4,272.9,0,0,1,Clear,6233,264
15/03/2017 18:00,None,49,3,70,5,5,272.68,0,0,1,Clear,4690,173
15/03/2017 19:00,None,49,4,70,7,7,271.22,0,0,1,Clear,3561,160
15/03/2017 20:00,None,52,2,50,5,5,270.75,0,0,40,Clouds,2964,258
15/03/2017 21:00,None,71,2,40,3,3,269.87,0,0,40,Clouds,2631,187
15/03/2017 22:00,None,43,3,80,8,8,269.22,0,0,1,Clear,1743,123
15/03/2017 23:00,None,37,4,120,6,6,268.61,0,0,1,Clear,1191,25
16/03/2017 00:00,None,37,3,70,1,1,268.08,0,0,75,Clouds,889,101
16/03/2017 01:00,None,41,3,70,6,6,268.28,0,0,90,Clouds,503,167
16/03/2017 02:00,None,29,4,50,9,9,267.89,0,0,40,Clouds,507,198
16/03/2017 03:00,None,26,5,50,9,9,268.08,0,0,75,Clouds,586,251
16/03/2017 04:00,None,27,5,70,4,4,267.64,0,0,75,Clouds,1057,239
16/03/2017 05:00,None,27,3,40,3,3,267.77,0,0,90,Clouds,2771,247
16/03/2017 06:00,None,27,6,30,2,2,267.88,0,0,1,Clear,5593,271
16/03/2017 07:00,None,25,5,10,4,4,267.4,0,0,1,Clear,6756,14
16/03/2017 08:00,None,27,2,30,3,3,267.83,0,0,1,Clear,6166,268
16/03/2017 09:00,None,27,3,60,8,8,270.22,0,0,1,Clear,5155,83
16/03/2017 10:00,None,29,4,10,8,8,272.35,0,0,1,Clear,4617,39
16/03/2017 11:00,None,30,2,20,1,1,274.62,0,0,1,Clear,4867,276
16/03/2017 12:00,None,35,2,360,1,1,276.46,0,0,1,Clear,5052,140
16/03/2017 13:00,None,50,1,330,5,5,277.77,0,0,1,Clear,5142,24
16/03/2017 14:00,None,57,0,0,4,4,278.42,0,0,1,Clear,5424,63
16/03/2017 15:00,None,57,1,282,3,3,278.82,0,0,75,Clouds,5970,138
16/03/2017 16:00,None,66,1,282,6,6,278.28,0,0,90,Drizzle,6571,22
16/03/2017 17:00,None,75,1,282,6,6,277.09,0,0,90,Rain,6298,72
16/03/2017 17:00,None,81,1,282,9,9,277.09,0,0,90,Drizzle,6298,76
16/03/2017 18:00,None,81,1,282,3,3,276.82,0,0,90,Rain,4549,117
16/03/2017 18:00,None,93,1,289,3,3,276.82,0,0,90,Drizzle,4549,99
16/03/2017 19:00,None,75,1,289,1,1,275.86,0,0,90,Drizzle,3595,85
16/03/2017 19:00,None,66,1,289,8,8,275.86,0,0,90,Rain,3595,127
16/03/2017 20:00,None,44,1,100,8,8,275.15,0,0,90,Rain,3145,95
16/03/2017 20:00,None,27,1,271,9,9,275.15,0,0,90,Drizzle,3145,287
16/03/2017 21:00,None,25,1,111,1,1,275.22,0,0,90,Drizzle,2504,175
16/03/2017 21:00,None,25,1,98,5,5,275.22,0,0,90,Rain,2504,21
16/03/2017 22:00,None,27,3,150,3,3,274.83,0,0,90,Drizzle,2857,282
16/03/2017 22:00,None,24,1,98,8,8,274.83,0,0,90,Rain,2857,241
16/03/2017 23:00,None,24,1,167,4,4,274.71,0,0,90,Rain,2198,169
17/03/2017 00:00,None,24,1,167,9,9,274.78,0,0,1,Rain,719,182
17/03/2017 01:00,None,24,2,130,5,5,275.02,0,0,40,Clouds,480,204
17/03/2017 02:00,None,22,2,280,1,1,274.88,0,0,40,Clouds,327,290
17/03/2017 03:00,None,24,2,150,9,9,274.15,0,0,75,Clouds,351,92
17/03/2017 04:00,None,24,1,175,6,6,273.28,0,0,1,Clear,764,123
17/03/2017 05:00,None,31,3,140,7,7,272.53,0,0,1,Clear,2449,111
17/03/2017 06:00,None,54,1,153,7,7,271.9,0,0,1,Haze,4951,114
17/03/2017 07:00,None,33,1,153,5,5,272.08,0,0,90,Mist,6114,52
17/03/2017 08:00,None,43,3,150,5,5,272.68,0,0,90,Mist,5538,248
17/03/2017 09:00,None,54,1,120,3,3,274.79,0,0,75,Clouds,4947,284
17/03/2017 10:00,None,81,3,205,9,9,275.88,0,0,90,Haze,4822,291
17/03/2017 11:00,None,37,2,160,6,6,277.08,0,0,75,Clouds,5191,106
17/03/2017 12:00,None,43,1,130,9,9,278.51,0,0,90,Clouds,5514,24
17/03/2017 13:00,None,74,2,110,7,7,279.22,0,0,90,Clouds,5857,238
17/03/2017 14:00,None,50,2,120,5,5,278.88,0,0,90,Clouds,5965,29
17/03/2017 15:00,None,61,3,120,7,7,278.28,0,0,90,Haze,6217,142
17/03/2017 16:00,None,58,2,140,7,7,277.55,0,0,90,Drizzle,6691,289
